pto,0.00694492673102
rol,0.00809083964164
alf,0.000486144871172
pte,0.000173623168276
mnt,0.00125008681158
rof,0.0212862004306
osi,0.00816028890895
llo,0.111778595736
mnn,0.000659768039447
rop,0.0205569831238
osc,0.0150357663727
alr,0.00406278213765
lle,0.10573650948
vev,0.00975762205709
auc,0.000104173900965
aum,0.00250017362317
edj,0.0
xte,0.00659768039447
veh,6.94492673102e-05
ium,0.000902840475033
lri,0.0
mpl,0.015001041739
fav,0.00177095631641
gse,0.000902840475033
iug,0.00104173900965
fol,0.00253489825682
lrs,0.0
mpr,0.0225362872422
fal,0.00979234669074
ajb,3.47246336551e-05
cmo,0.00864643378012
din,0.0149663171054
evl,0.000833391207723
gnt,0.000104173900965
tro,0.217410931315
jor,0.00920202791861
gui,0.0156608097785
diz,0.00190985485103
trs,0.00260434752413
upr,0.00013889853462
hte,0.0
ten,0.110806305993
uee,0.000104173900965
odr,0.00524341968192
tex,0.000104173900965
odl,0.0
ter,0.0751441072297
ueq,0.0
tne,3.47246336551e-05
nel,0.031009097854
suc,0.00878533231474
kem,0.0
neb,0.000937565108688
hde,3.47246336551e-05
sui,0.00288214459337
zri,3.47246336551e-05
leb,0.00250017362317
mea,0.00114591291062
xfo,0.0
ozn,3.47246336551e-05
lel,0.000173623168276
lev,0.0519480519481
jaz,0.00013889853462
ozz,0.00229182582124
vba,3.47246336551e-05
gln,0.000243072435586
hbe,0.0
aia,0.00184040558372
bor,0.0140634766303
vbo,3.47246336551e-05
fmf,0.0
bol,0.00763941940413
rdm,0.00013889853462
asg,0.00111118827696
ctn,3.47246336551e-05
dre,0.037155358011
bof,3.47246336551e-05
jrg,3.47246336551e-05
wic,6.94492673102e-05
lmn,0.000104173900965
apr,0.0111466074033
bru,0.00204875338565
vin,0.0462879366623
qui,0.0935481630669
aph,0.00385443433572
ipt,0.00576428918675
bra,0.104104451698
dne,0.00013889853462
ayo,0.00513924578096
feb,0.000798666574068
usa,0.0292728661713
orb,0.00121536217793
dno,0.000486144871172
aya,0.0122230710466
mso,0.0
chr,0.00243072435586
zin,0.00135426071255
mse,0.000555594138482
oos,0.00187513021738
dez,0.00364608653379
erp,0.00975762205709
det,0.0124314188485
erz,0.00381970970206
fli,0.00500034724634
ibz,0.0
cao,0.000416695603861
den,0.0383012709216
erl,0.00934092645323
cae,0.00659768039447
ivr,3.47246336551e-05
tar,0.113653725953
uaq,0.0
spr,0.0211820265296
xcl,0.000243072435586
tad,0.0584415584416
spl,0.00305576776165
tan,0.0734773248142
gce,0.000208347801931
enf,0.00402805750399
idl,0.000381970970206
hov,0.126328217237
enz,0.0290297937357
lan,0.0908396416418
mau,0.0
vut,0.00375026043475
aom,3.47246336551e-05
snt,0.0
aos,0.0177095631641
laz,0.00562539065213
mai,0.00965344815612
uzz,0.00163205778179
lha,0.00121536217793
egs,0.000625043405792
egi,0.0130217376207
egg,0.00986179595805
itl,0.000243072435586
ffu,0.00152788388083
itb,0.0
zer,0.00267379679144
tto,0.0515313563442
tte,0.034932981457
euo,0.0
jib,6.94492673102e-05
img,0.000694492673102
gth,3.47246336551e-05
hzo,0.00312521702896
uoc,0.00225710118758
dje,6.94492673102e-05
fij,0.000381970970206
uoi,0.0112160566706
djo,0.00458365164248
nol,0.000972289742343
oks,0.0
nof,0.0
uhr,0.0
lze,0.000173623168276
nor,0.0179873602333
nfi,0.0135773317591
iff,0.00607681088965
ifh,0.0
cme,0.000312521702896
lfo,0.000243072435586
hli,3.47246336551e-05
goi,6.94492673102e-05
blu,0.000208347801931
rev,0.0108688103341
goc,0.00423640530592
blo,0.0462879366623
vct,0.000729217306757
rel,0.00628515869158
hch,0.00013889853462
bla,0.034134314883
ass,0.0297937356761
pun,0.00725744843392
orv,0.00128481144524
nti,0.0698659629141
orl,0.000277797069241
ecs,0.000659768039447
ioq,6.94492673102e-05
puz,0.000381970970206
mme,0.00649350649351
sbn,0.000486144871172
asm,0.00156260851448
atb,0.0
ltu,0.00326411556358
ath,0.00871588304743
ism,0.0312521702896
lti,0.018126258768
onj,0.00163205778179
zah,3.47246336551e-05
xil,0.000104173900965
zat,0.00444475310785
ont,0.136259462463
equ,0.00517397041461
tot,0.000729217306757
tob,0.00114591291062
udr,0.000763941940413
gye,0.0
tfe,6.94492673102e-05
ncr,0.00250017362317
huj,0.0
gio,0.0298284603097
ncl,0.00520869504827
pne,6.94492673102e-05
udl,0.000243072435586
bej,0.0
rzc,3.47246336551e-05
stb,0.000451420237516
aam,0.00156260851448
rzi,0.000972289742343
stt,0.000416695603861
bet,0.00135426071255
pre,0.100145843461
rsl,3.47246336551e-05
rab,0.0162511285506
sam,0.0125703173832
anl,0.000729217306757
pro,0.0729564553094
rah,0.00500034724634
anv,0.000868115841378
lbe,0.00149315924717
saq,0.00236127508855
lbo,0.00121536217793
ofr,0.019029099243
zod,0.0
mio,0.0088200569484
rrs,0.000104173900965
zon,0.00263907215779
cci,0.0267379679144
mis,0.0809778456837
kaa,3.47246336551e-05
vnc,6.94492673102e-05
pyt,0.00013889853462
kau,3.47246336551e-05
cke,0.000972289742343
url,0.00274324605875
exh,0.000972289742343
lpo,0.00180568095007
urv,0.000381970970206
lpe,0.000763941940413
dli,3.47246336551e-05
jut,0.000243072435586
rtm,0.00013889853462
ocm,3.47246336551e-05
ngh,0.00232655045489
jap,3.47246336551e-05
iei,0.00197930411834
hri,0.000451420237516
ngr,0.0187860268074
iec,0.00361136190013
hrc,0.0
hit,0.00111118827696
gee,0.000104173900965
bav,0.000208347801931
crt,0.000451420237516
emm,0.0057990138204
crb,0.000208347801931
aec,0.000902840475033
bab,0.00486144871172
oxf,0.0
btu,0.0
nuz,0.000520869504827
seq,0.000729217306757
ebl,0.0415653864852
oma,0.0440308354747
seg,0.0360788943677
arb,0.00329884019724
lni,0.000277797069241
nuf,0.0
sem,0.0244808667269
arl,0.0261129245086
lut,0.0115633030072
mus,0.0013889853462
irr,0.00354191263282
mue,0.019931939718
irl,0.00343773873186
ffa,0.00413223140496
luh,3.47246336551e-05
muo,0.00177095631641
tuz,0.000173623168276
omo,0.130425724009
tut,0.0343773873186
omu,0.00531286894923
gmo,0.000208347801931
etv,3.47246336551e-05
ell,0.218556844225
vun,0.000347246336551
unb,0.0
pde,0.0
ilz,0.000277797069241
coo,3.47246336551e-05
tun,0.00204875338565
pon,0.0539968053337
uce,0.00670185429544
gme,0.000208347801931
pod,0.0143412736996
hax,0.000104173900965
dun,0.00218765192027
yas,0.00232655045489
dur,0.0173970414612
gas,0.0107299117994
otz,0.00111118827696
gai,0.000763941940413
ott,0.0236474755191
adl,0.00277797069241
ysi,0.0
ctr,0.00104173900965
slz,6.94492673102e-05
aiu,0.00125008681158
iln,0.000625043405792
eic,6.94492673102e-05
eim,0.000104173900965
riz,0.00385443433572
rip,0.00493089797903
avn,0.000104173900965
tze,0.00121536217793
vor,0.00986179595805
rif,0.0182651573026
ewi,0.000208347801931
pat,0.00746579623585
dhe,0.00013889853462
ilt,0.000937565108688
fkp,0.0
nij,6.94492673102e-05
oim,6.94492673102e-05
lcz,3.47246336551e-05
oic,0.00131953607889
dgl,6.94492673102e-05
phy,0.0
iog,0.000937565108688
tli,0.0
nit,0.0122925203139
thy,0.00250017362317
ujt,0.0
epp,0.00111118827696
tho,0.00291686922703
ujn,0.0
wyc,0.0
the,0.0023959997222
ldc,6.94492673102e-05
ldi,0.00545176748385
aio,0.00458365164248
lij,3.47246336551e-05
yes,0.0118063754427
cus,0.00302104312799
han,0.0392735606639
cuy,0.0068060281964
elz,0.000104173900965
bni,0.000173623168276
cuo,0.00461837627613
har,0.0508715883047
ami,0.0529203416904
bil,0.0163205778179
rnm,0.00013889853462
bib,0.00104173900965
moc,0.000798666574068
oph,0.00142370997986
eeu,0.0
mhr,0.0
ijr,0.000694492673102
vit,0.015001041739
ezn,0.000173623168276
olt,0.0338217931801
mrt,0.0
esu,0.00805611500799
icm,3.47246336551e-05
per,0.174873255087
ume,0.00947982498785
cnd,0.0013889853462
ddo,0.00197930411834
esa,0.0294812139732
ped,0.0088200569484
umo,0.0040975067713
dde,0.000590318772137
ruj,0.000451420237516
cge,6.94492673102e-05
ple,0.00430585457323
oem,0.000486144871172
rut,0.00899368011667
zup,0.000104173900965
ndm,0.0
ack,0.0
ndg,6.94492673102e-05
acq,0.00166678241545
obt,0.000243072435586
nsl,0.000104173900965
fcf,0.0
sog,0.00559066601847
ppi,0.00260434752413
nsf,0.000451420237516
nsp,0.00104173900965
vaj,0.000312521702896
gis,0.00878533231474
her,0.0435446906035
jzg,3.47246336551e-05
hed,0.000937565108688
hni,0.00013889853462
loz,0.00013889853462
hen,0.00503507187999
vat,0.00704910063199
aqu,0.0884783665532
eac,6.94492673102e-05
jun,0.0255226057365
bul,0.00246544898951
cic,0.00125008681158
azl,0.000625043405792
lvs,0.0
cii,0.000486144871172
lve,0.0131259115216
dve,0.001007014376
jla,0.000173623168276
lvo,0.00416695603861
pin,0.00614626015696
uii,3.47246336551e-05
lyd,3.47246336551e-05
uis,0.0133689839572
inj,0.000902840475033
pir,0.00892423084936
ohr,0.0
oac,0.00173623168276
nan,0.019029099243
tir,0.0174664907285
igg,0.000590318772137
hpo,0.0
nat,0.019029099243
tid,0.0143065490659
igm,0.000208347801931
agg,0.0169803458574
ags,6.94492673102e-05
rom,0.0132300854226
scj,0.0
alg,0.0258351274394
rog,0.00461837627613
lln,0.000868115841378
mno,6.94492673102e-05
osb,0.0
als,0.0040975067713
zmo,0.001007014376
aul,0.00104173900965
zme,0.00107646364331
vec,0.0132995346899
rtl,0.000451420237516
vei,0.0108688103341
iul,0.000451420237516
iuf,6.94492673102e-05
mps,0.0
fam,0.0134384332245
gub,0.000104173900965
dio,0.115702479339
evm,0.000555594138482
trn,0.000729217306757
pee,6.94492673102e-05
dia,0.0219112438364
uls,0.000486144871172
trr,0.000416695603861
cmp,0.000208347801931
teo,0.00631988332523
nbr,0.000763941940413
sre,3.47246336551e-05
pme,0.0
tes,0.0922633516216
rrr,0.000104173900965
nem,0.0126744912841
sub,0.022952982846
nec,0.011077158136
suh,0.0
uli,0.00180568095007
lec,0.00888950621571
hao,3.47246336551e-05
lem,0.0129175637197
mej,0.01007014376
glo,0.0165983748871
drp,3.47246336551e-05
bos,0.00739634696854
ibu,0.016008056115
cte,0.000243072435586
sba,0.00399333287034
bom,0.00479199944441
rdl,6.94492673102e-05
sja,6.94492673102e-05
asf,0.00305576776165
ipa,0.00756997013682
aps,0.00145843461351
brt,0.0
vio,0.00388915896937
sgh,0.000416695603861
api,0.0173970414612
ipu,0.000104173900965
dnd,0.00715327453295
ayn,0.000173623168276
fec,0.0057990138204
chi,0.076116396972
eyl,0.0
orc,0.0068060281964
msn,0.000729217306757
chs,0.00194457948469
zio,0.0244114174595
msd,6.94492673102e-05
voi,0.00309049239531
oor,0.000347246336551
caz,0.00402805750399
erq,0.00013889853462
iba,0.0133342593236
cap,0.0244114174595
deu,0.000277797069241
tnd,0.00368081116744
avo,0.012084172512
can,0.047225501771
deo,0.0013889853462
erm,0.0412528647823
ulg,0.00204875338565
cad,0.0596569206195
gzo,0.0
oah,0.000208347801931
tas,0.0572261962636
sps,6.94492673102e-05
tae,0.000416695603861
uaj,6.94492673102e-05
tao,0.00145843461351
uad,0.00434057920689
zis,0.000173623168276
pua,0.000347246336551
siv,0.0013889853462
eng,0.0405930967428
enq,3.47246336551e-05
idm,0.000277797069241
cst,0.000486144871172
dwi,0.000208347801931
lao,0.000347246336551
mat,0.0211125772623
kni,0.002014028752
sno,0.00149315924717
isl,0.00152788388083
laa,0.00250017362317
snu,0.0027085214251
aor,0.000104173900965
mah,0.000520869504827
ovo,0.00892423084936
obu,0.000277797069241
znd,0.000312521702896
egr,0.0119105493437
ghe,0.00319466629627
egh,0.00111118827696
gho,0.0
itm,0.00013889853462
lsa,0.00118063754427
uvo,0.00930620181957
eun,0.00343773873186
uot,0.00288214459337
cle,0.00114591291062
hzn,0.0
imp,0.0287172720328
euz,3.47246336551e-05
imz,0.0
