pto,0.0
itl,0.00306748466258
elp,0.0
rol,0.0429447852761
zed,0.0812883435583
lij,0.0
alf,0.0
nan,0.069018404908
gdz,0.021472392638
dbe,0.0
cek,0.00460122699387
rof,0.00306748466258
zer,0.0659509202454
moc,0.0260736196319
Łus,0.0
llo,0.0122699386503
jcz,0.0122699386503
rop,0.0705521472393
idl,0.0
osc,0.368098159509
rty,0.0306748466258
szt,0.0828220858896
żeń,0.00153374233129
vev,0.0
ume,0.00306748466258
auc,0.0
dun,0.00153374233129
zmn,0.00460122699387
zah,0.0
ell,0.0122699386503
lze,0.00306748466258
ełn,0.0
iaw,0.00153374233129
ryż,0.0
gme,0.00306748466258
elz,0.0
bni,0.0138036809816
zty,0.00153374233129
eok,0.0
ngr,0.00153374233129
ymi,0.0920245398773
har,0.00920245398773
rót,0.00153374233129
wrz,0.021472392638
jny,0.0766871165644
nol,0.00920245398773
bej,0.00766871165644
bil,0.0153374233129
usa,0.00460122699387
ium,0.0122699386503
esa,0.0122699386503
ałż,0.00153374233129
zór,0.0
mpl,0.00460122699387
lcz,0.0276073619632
ośc,0.0291411042945
daj,0.0276073619632
czł,0.00153374233129
tut,0.00153374233129
wii,0.0
fal,0.00920245398773
paź,0.010736196319
dyd,0.0
azl,0.0
oic,0.00613496932515
ajb,0.00920245398773
nor,0.00766871165644
rób,0.00153374233129
leź,0.00153374233129
osi,0.069018404908
ywu,0.00306748466258
sbn,0.00153374233129
„ju,0.0
tro,0.0705521472393
emm,0.0
feb,0.0
cme,0.0
aźd,0.010736196319
żyt,0.0
nfi,0.0
try,0.0306748466258
iec,0.19018404908
guw,0.0
ywa,0.0950920245399
nęł,0.0
tto,0.00153374233129
lbe,0.0
emy,0.021472392638
wsk,0.131901840491
bję,0.0
nał,0.0306748466258
ass,0.0
eżd,0.0
ten,0.0230061349693
mai,0.00306748466258
ebl,0.00153374233129
tyz,0.00613496932515
odr,0.0322085889571
dyr,0.0
lan,0.0782208588957
we[,0.00153374233129
ezn,0.0337423312883
lni,0.069018404908
oks,0.00153374233129
ter,0.161042944785
pyt,0.0
arl,0.0291411042945
pod,0.242331288344
tne,0.0184049079755
nel,0.0138036809816
jgl,0.0
mus,0.00920245398773
jor,0.00153374233129
dli,0.0122699386503
dzi,0.472392638037
per,0.0383435582822
kci,0.010736196319
ozn,0.0889570552147
blo,0.00306748466258
irl,0.0
ont,0.0245398773006
rel,0.021472392638
ped,0.00153374233129
zup,0.00460122699387
umo,0.010736196319
bla,0.00613496932515
ruj,0.00613496932515
tar,0.0950920245399
oma,0.0337423312883
ikw,0.00613496932515
arb,0.00460122699387
nsf,0.0
zbo,0.00306748466258
erp,0.0122699386503
asy,0.00460122699387
omo,0.0414110429448
mek,0.00766871165644
nti,0.0
zbu,0.00613496932515
ek[,0.0
[a],0.0
omu,0.0260736196319
mme,0.0
kom,0.0613496932515
ymś,0.0
uśc,0.0
ydr,0.00153374233129
rut,0.00460122699387
enz,0.00153374233129
prą,0.0
ląd,0.00613496932515
isy,0.00766871165644
han,0.0245398773006
zji,0.0230061349693
Życ,0.00153374233129
aks,0.00920245398773
upr,0.00920245398773
bor,0.0598159509202
ple,0.00153374233129
cus,0.00613496932515
srr,0.00460122699387
aki,0.0260736196319
żej,0.0
bol,0.00766871165644
bet,0.0
ism,0.00460122699387
myś,0.0
orl,0.00153374233129
hęt,0.0
zju,0.00306748466258
eks,0.0981595092025
wpł,0.0
wok,0.0
oph,0.0
uzn,0.0168711656442
wic,0.079754601227
laz,0.00306748466258
pkb,0.010736196319
też,0.00766871165644
apr,0.00766871165644
bru,0.00460122699387
as”,0.0
będ,0.00460122699387
pir,0.0
pon,0.0782208588957
odl,0.0276073619632
uce,0.00153374233129
eżn,0.0
ipt,0.00306748466258
nsp,0.0291411042945
zat,0.0506134969325
hni,0.0521472392638
bra,0.0429447852761
jaz,0.00766871165644
dne,0.00920245398773
wam,0.00153374233129
lut,0.0153374233129
gis,0.00306748466258
yga,0.00153374233129
her,0.0138036809816
tuz,0.00153374233129
plk,0.00153374233129
dno,0.0828220858896
wac,0.0460122699387
tot,0.00460122699387
jej,0.0260736196319
uko,0.0184049079755
chr,0.0490797546012
tun,0.0506134969325
ecy,0.0276073619632
rcj,0.00153374233129
gio,0.0168711656442
dje,0.00920245398773
uke,0.00153374233129
owk,0.00306748466258
czp,0.0260736196319
wyw,0.00920245398773
oim,0.00306748466258
auw,0.00153374233129
ięc,0.00920245398773
łże,0.00153374233129
eac,0.0
gas,0.00306748466258
